dev,name_code,month,year,time,cont,ton
JACKSON,jackson,June,2020,2020-06-01,12.0,86.56
JACKSON,jackson,June,2021,2021-06-01,9.0,60.19999999999999
JACKSON,jackson,March,2018,2018-03-01,6.0,56.6
JACKSON,jackson,March,2019,2019-03-01,8.0,67.14
JACKSON,jackson,March,2020,2020-03-01,9.0,61.44
JACKSON,jackson,March,2021,2021-03-01,10.0,71.51
JACKSON,jackson,May,2018,2018-05-01,8.0,78.91
JACKSON,jackson,May,2019,2019-05-01,11.0,85.95
JACKSON,jackson,May,2020,2020-05-01,10.0,75.81
JACKSON,jackson,May,2021,2021-05-01,9.0,60.309999999999995
JACKSON,jackson,November,2018,2018-11-01,8.0,63.04
JACKSON,jackson,November,2019,2019-11-01,10.0,68.28
JACKSON,jackson,November,2020,2020-11-01,9.0,67.56
JACKSON,jackson,November,2021,2021-11-01,0.0,0.0
JACKSON,jackson,October,2018,2018-10-01,8.0,67.69
JACKSON,jackson,October,2019,2019-10-01,11.0,80.00999999999999
JACKSON,jackson,October,2020,2020-10-01,9.0,72.33
JACKSON,jackson,October,2021,2021-10-01,0.0,0.0
JACKSON,jackson,September,2018,2018-09-01,5.0,42.33
JACKSON,jackson,September,2019,2019-09-01,9.0,62.72
JACKSON,jackson,September,2020,2020-09-01,13.0,98.64
JACKSON,jackson,September,2021,2021-09-01,10.0,74.52000000000001
JEFFERSON,jefferson,April,2018,2018-04-01,19.0,133.42000000000002
JEFFERSON,jefferson,April,2019,2019-04-01,20.0,135.85999999999999
JEFFERSON,jefferson,April,2020,2020-04-01,24.0,166.3
JEFFERSON,jefferson,April,2021,2021-04-01,17.0,132.99
JEFFERSON,jefferson,August,2018,2018-08-01,21.0,163.60000000000002
JEFFERSON,jefferson,August,2019,2019-08-01,23.0,162.69999999999996
JEFFERSON,jefferson,August,2020,2020-08-01,19.0,133.48
JEFFERSON,jefferson,August,2021,2021-08-01,18.0,137.29
JEFFERSON,jefferson,December,2018,2018-12-01,24.0,153.76
JEFFERSON,jefferson,December,2019,2019-12-01,20.0,139.41
JEFFERSON,jefferson,December,2020,2020-12-01,27.0,177.88000000000002
JEFFERSON,jefferson,December,2021,2021-12-01,0.0,0.0
JEFFERSON,jefferson,February,2018,2018-02-01,18.0,133.48999999999998
JEFFERSON,jefferson,February,2019,2019-02-01,24.0,154.39
JEFFERSON,jefferson,February,2020,2020-02-01,21.0,126.22
JEFFERSON,jefferson,February,2021,2021-02-01,18.0,124.9
JEFFERSON,jefferson,January,2018,2018-01-01,11.0,68.15
JEFFERSON,jefferson,January,2019,2019-01-01,29.0,176.77000000000004
JEFFERSON,jefferson,January,2020,2020-01-01,27.0,178.63000000000002
JEFFERSON,jefferson,January,2021,2021-01-01,21.0,136.5
JEFFERSON,jefferson,July,2018,2018-07-01,17.0,137.42000000000002
JEFFERSON,jefferson,July,2019,2019-07-01,24.0,174.23999999999998
JEFFERSON,jefferson,July,2020,2020-07-01,27.0,195.40999999999997
JEFFERSON,jefferson,July,2021,2021-07-01,20.0,166.3
JEFFERSON,jefferson,June,2018,2018-06-01,18.0,132.98
JEFFERSON,jefferson,June,2019,2019-06-01,22.0,153.62
JEFFERSON,jefferson,June,2020,2020-06-01,23.0,157.16
JEFFERSON,jefferson,June,2021,2021-06-01,21.0,179.33999999999997
JEFFERSON,jefferson,March,2018,2018-03-01,17.0,116.68
JEFFERSON,jefferson,March,2019,2019-03-01,19.0,122.41999999999999
JEFFERSON,jefferson,March,2020,2020-03-01,21.0,145.14
JEFFERSON,jefferson,March,2021,2021-03-01,25.0,163.50000000000003
JEFFERSON,jefferson,May,2018,2018-05-01,26.0,180.17999999999998
JEFFERSON,jefferson,May,2019,2019-05-01,24.0,177.11000000000004
JEFFERSON,jefferson,May,2020,2020-05-01,20.0,133.99
JEFFERSON,jefferson,May,2021,2021-05-01,17.0,138.54999999999998
JEFFERSON,jefferson,November,2018,2018-11-01,20.0,133.32000000000005
JEFFERSON,jefferson,November,2019,2019-11-01,20.0,131.67
JEFFERSON,jefferson,November,2020,2020-11-01,24.0,163.35000000000002
JEFFERSON,jefferson,November,2021,2021-11-01,0.0,0.0
JEFFERSON,jefferson,October,2018,2018-10-01,26.0,179.14
JEFFERSON,jefferson,October,2019,2019-10-01,24.0,185.65999999999997
JEFFERSON,jefferson,October,2020,2020-10-01,19.0,127.25
JEFFERSON,jefferson,October,2021,2021-10-01,0.0,0.0
JEFFERSON,jefferson,September,2018,2018-09-01,19.0,137.0
JEFFERSON,jefferson,September,2019,2019-09-01,23.0,161.60999999999999
JEFFERSON,jefferson,September,2020,2020-09-01,26.0,191.65
JEFFERSON,jefferson,September,2021,2021-09-01,20.0,165.45999999999998
JOHNSON,johnson,April,2018,2018-04-01,15.0,97.78000000000002
JOHNSON,johnson,April,2019,2019-04-01,16.0,108.13999999999999
JOHNSON,johnson,April,2020,2020-04-01,20.0,131.20999999999998
JOHNSON,johnson,April,2021,2021-04-01,16.0,115.23
JOHNSON,johnson,August,2018,2018-08-01,17.0,124.11
JOHNSON,johnson,August,2019,2019-08-01,16.0,107.22
JOHNSON,johnson,August,2020,2020-08-01,16.0,117.01
JOHNSON,johnson,August,2021,2021-08-01,15.0,122.68
JOHNSON,johnson,December,2018,2018-12-01,16.0,112.85
JOHNSON,johnson,December,2019,2019-12-01,17.0,112.7
JOHNSON,johnson,December,2020,2020-12-01,20.0,161.42000000000002
JOHNSON,johnson,December,2021,2021-12-01,0.0,0.0
JOHNSON,johnson,February,2018,2018-02-01,12.0,89.02000000000001
JOHNSON,johnson,February,2019,2019-02-01,14.0,94.12000000000002
JOHNSON,johnson,February,2020,2020-02-01,14.0,87.38
JOHNSON,johnson,February,2021,2021-02-01,15.0,111.4
JOHNSON,johnson,January,2018,2018-01-01,6.0,38.52
JOHNSON,johnson,January,2019,2019-01-01,22.0,130.57999999999998
JOHNSON,johnson,January,2020,2020-01-01,21.0,133.61
JOHNSON,johnson,January,2021,2021-01-01,16.0,116.00999999999999
JOHNSON,johnson,July,2018,2018-07-01,15.0,94.67999999999999
JOHNSON,johnson,July,2019,2019-07-01,20.0,134.13000000000002
JOHNSON,johnson,July,2020,2020-07-01,19.0,151.1
JOHNSON,johnson,July,2021,2021-07-01,15.0,126.31
JOHNSON,johnson,June,2018,2018-06-01,15.0,106.05
JOHNSON,johnson,June,2019,2019-06-01,13.0,91.81
JOHNSON,johnson,June,2020,2020-06-01,15.0,123.13
JOHNSON,johnson,June,2021,2021-06-01,22.0,172.45000000000002
JOHNSON,johnson,March,2018,2018-03-01,17.0,107.41999999999999
JOHNSON,johnson,March,2019,2019-03-01,17.0,108.92
JOHNSON,johnson,March,2020,2020-03-01,16.0,96.38000000000001
JOHNSON,johnson,March,2021,2021-03-01,20.0,145.78000000000003
JOHNSON,johnson,May,2018,2018-05-01,21.0,129.47
JOHNSON,johnson,May,2019,2019-05-01,20.0,132.66000000000003
JOHNSON,johnson,May,2020,2020-05-01,17.0,128.15
JOHNSON,johnson,May,2021,2021-05-01,16.0,123.78
JOHNSON,johnson,November,2018,2018-11-01,17.0,114.52000000000002
JOHNSON,johnson,November,2019,2019-11-01,16.0,101.7
JOHNSON,johnson,November,2020,2020-11-01,16.0,129.11
JOHNSON,johnson,November,2021,2021-11-01,0.0,0.0
JOHNSON,johnson,October,2018,2018-10-01,20.0,135.12
JOHNSON,johnson,October,2019,2019-10-01,19.0,126.60999999999999
JOHNSON,johnson,October,2020,2020-10-01,16.0,118.57
JOHNSON,johnson,October,2021,2021-10-01,0.0,0.0
JOHNSON,johnson,September,2018,2018-09-01,16.0,111.37
JOHNSON,johnson,September,2019,2019-09-01,16.0,101.55
JOHNSON,johnson,September,2020,2020-09-01,22.0,165.84000000000003
JOHNSON,johnson,September,2021,2021-09-01,15.0,130.99
KING TOWERS,kingtowers,April,2018,2018-04-01,13.0,83.55000000000001
KING TOWERS,kingtowers,April,2019,2019-04-01,16.0,98.55
KING TOWERS,kingtowers,April,2020,2020-04-01,19.0,138.6
KING TOWERS,kingtowers,April,2021,2021-04-01,16.0,120.12000000000002
KING TOWERS,kingtowers,August,2018,2018-08-01,20.0,135.38
KING TOWERS,kingtowers,August,2019,2019-08-01,16.0,114.96
KING TOWERS,kingtowers,August,2020,2020-08-01,14.0,125.77
KING TOWERS,kingtowers,August,2021,2021-08-01,16.0,121.99000000000001
KING TOWERS,kingtowers,December,2018,2018-12-01,17.0,121.13999999999999
KING TOWERS,kingtowers,December,2019,2019-12-01,17.0,122.21
KING TOWERS,kingtowers,December,2020,2020-12-01,20.0,154.48999999999998
KING TOWERS,kingtowers,December,2021,2021-12-01,0.0,0.0
KING TOWERS,kingtowers,February,2018,2018-02-01,16.0,104.04
KING TOWERS,kingtowers,February,2019,2019-02-01,16.0,101.03
KING TOWERS,kingtowers,February,2020,2020-02-01,15.0,106.31
KING TOWERS,kingtowers,February,2021,2021-02-01,15.0,106.95
KING TOWERS,kingtowers,January,2018,2018-01-01,10.0,63.67
KING TOWERS,kingtowers,January,2019,2019-01-01,17.0,112.87000000000002
KING TOWERS,kingtowers,January,2020,2020-01-01,20.0,141.36999999999998
KING TOWERS,kingtowers,January,2021,2021-01-01,16.0,114.01
KING TOWERS,kingtowers,July,2018,2018-07-01,14.0,105.25
KING TOWERS,kingtowers,July,2019,2019-07-01,20.0,140.18
KING TOWERS,kingtowers,July,2020,2020-07-01,19.0,157.71
KING TOWERS,kingtowers,July,2021,2021-07-01,15.0,122.55999999999999
KING TOWERS,kingtowers,June,2018,2018-06-01,14.0,99.61999999999999
KING TOWERS,kingtowers,June,2019,2019-06-01,14.0,108.64999999999998
KING TOWERS,kingtowers,June,2020,2020-06-01,16.0,136.66
KING TOWERS,kingtowers,June,2021,2021-06-01,20.0,151.09
KING TOWERS,kingtowers,March,2018,2018-03-01,17.0,111.21000000000001
KING TOWERS,kingtowers,March,2019,2019-03-01,16.0,104.60000000000001
KING TOWERS,kingtowers,March,2020,2020-03-01,16.0,108.45
KING TOWERS,kingtowers,March,2021,2021-03-01,20.0,144.03
KING TOWERS,kingtowers,May,2018,2018-05-01,18.0,117.93
KING TOWERS,kingtowers,May,2019,2019-05-01,20.0,135.99
KING TOWERS,kingtowers,May,2020,2020-05-01,16.0,129.54
KING TOWERS,kingtowers,May,2021,2021-05-01,16.0,120.86
KING TOWERS,kingtowers,November,2018,2018-11-01,17.0,120.05
KING TOWERS,kingtowers,November,2019,2019-11-01,16.0,116.26
KING TOWERS,kingtowers,November,2020,2020-11-01,17.0,134.99
KING TOWERS,kingtowers,November,2021,2021-11-01,0.0,0.0
KING TOWERS,kingtowers,October,2018,2018-10-01,18.0,134.48
KING TOWERS,kingtowers,October,2019,2019-10-01,19.0,138.17
KING TOWERS,kingtowers,October,2020,2020-10-01,16.0,132.86
KING TOWERS,kingtowers,October,2021,2021-10-01,0.0,0.0
KING TOWERS,kingtowers,September,2018,2018-09-01,15.0,103.6
KING TOWERS,kingtowers,September,2019,2019-09-01,16.0,108.91999999999999
KING TOWERS,kingtowers,September,2020,2020-09-01,17.0,147.26
KING TOWERS,kingtowers,September,2021,2021-09-01,18.0,139.51999999999998
LA GUARDIA,laguardia,April,2018,2018-04-01,9.0,67.6
LA GUARDIA,laguardia,April,2019,2019-04-01,10.0,66.44
LA GUARDIA,laguardia,April,2020,2020-04-01,15.0,103.7
LA GUARDIA,laguardia,April,2021,2021-04-01,14.0,101.18
LA GUARDIA,laguardia,August,2018,2018-08-01,11.0,88.02999999999999
LA GUARDIA,laguardia,August,2019,2019-08-01,8.0,57.55
LA GUARDIA,laguardia,August,2020,2020-08-01,14.0,113.83
LA GUARDIA,laguardia,August,2021,2021-08-01,12.0,93.38000000000001
LA GUARDIA,laguardia,December,2018,2018-12-01,11.0,85.72
LA GUARDIA,laguardia,December,2019,2019-12-01,12.0,83.71999999999998
LA GUARDIA,laguardia,December,2020,2020-12-01,20.0,152.10999999999999
LA GUARDIA,laguardia,December,2021,2021-12-01,0.0,0.0
LA GUARDIA,laguardia,February,2018,2018-02-01,7.0,60.22
LA GUARDIA,laguardia,February,2019,2019-02-01,13.0,80.50999999999999
LA GUARDIA,laguardia,February,2020,2020-02-01,9.0,59.44
LA GUARDIA,laguardia,February,2021,2021-02-01,14.0,99.27
LA GUARDIA,laguardia,January,2018,2018-01-01,7.0,53.73
LA GUARDIA,laguardia,January,2019,2019-01-01,16.0,117.44999999999999
LA GUARDIA,laguardia,January,2020,2020-01-01,14.0,97.75000000000001
LA GUARDIA,laguardia,January,2021,2021-01-01,13.0,94.21000000000001
LA GUARDIA,laguardia,July,2018,2018-07-01,8.0,69.46
LA GUARDIA,laguardia,July,2019,2019-07-01,11.0,72.67000000000002
LA GUARDIA,laguardia,July,2020,2020-07-01,18.0,133.2
LA GUARDIA,laguardia,July,2021,2021-07-01,10.0,75.05
LA GUARDIA,laguardia,June,2018,2018-06-01,9.0,68.51
LA GUARDIA,laguardia,June,2019,2019-06-01,11.0,70.71
LA GUARDIA,laguardia,June,2020,2020-06-01,15.0,119.58
LA GUARDIA,laguardia,June,2021,2021-06-01,16.0,131.74
LA GUARDIA,laguardia,March,2018,2018-03-01,11.0,80.75
LA GUARDIA,laguardia,March,2019,2019-03-01,12.0,79.11999999999999
LA GUARDIA,laguardia,March,2020,2020-03-01,10.0,72.7
LA GUARDIA,laguardia,March,2021,2021-03-01,16.0,126.52000000000001
LA GUARDIA,laguardia,May,2018,2018-05-01,12.0,97.84
LA GUARDIA,laguardia,May,2019,2019-05-01,13.0,96.36
LA GUARDIA,laguardia,May,2020,2020-05-01,14.0,107.61
LA GUARDIA,laguardia,May,2021,2021-05-01,13.0,97.21000000000001
LA GUARDIA,laguardia,November,2018,2018-11-01,10.0,75.82000000000001
LA GUARDIA,laguardia,November,2019,2019-11-01,12.0,92.8
LA GUARDIA,laguardia,November,2020,2020-11-01,16.0,113.91
LA GUARDIA,laguardia,November,2021,2021-11-01,0.0,0.0
LA GUARDIA,laguardia,October,2018,2018-10-01,14.0,110.69
LA GUARDIA,laguardia,October,2019,2019-10-01,10.0,72.81
LA GUARDIA,laguardia,October,2020,2020-10-01,17.0,120.67999999999999
LA GUARDIA,laguardia,October,2021,2021-10-01,0.0,0.0
LA GUARDIA,laguardia,September,2018,2018-09-01,9.0,74.06
LA GUARDIA,laguardia,September,2019,2019-09-01,9.0,65.57
LA GUARDIA,laguardia,September,2020,2020-09-01,19.0,151.95999999999998
LA GUARDIA,laguardia,September,2021,2021-09-01,12.0,99.10000000000002
LAFAYETTE,lafayette,April,2018,2018-04-01,12.0,80.21000000000001
LAFAYETTE,lafayette,April,2019,2019-04-01,12.0,81.96000000000001
LAFAYETTE,lafayette,April,2020,2020-04-01,15.0,101.00999999999999
LAFAYETTE,lafayette,April,2021,2021-04-01,11.0,85.31
LAFAYETTE,lafayette,August,2018,2018-08-01,14.0,96.24000000000001
LAFAYETTE,lafayette,August,2019,2019-08-01,17.0,135.07999999999998
LAFAYETTE,lafayette,August,2020,2020-08-01,12.0,103.59
LAFAYETTE,lafayette,August,2021,2021-08-01,11.0,89.89999999999999
LAFAYETTE,lafayette,December,2018,2018-12-01,13.0,91.5
LAFAYETTE,lafayette,December,2019,2019-12-01,14.0,96.37
LAFAYETTE,lafayette,December,2020,2020-12-01,16.0,113.7
LAFAYETTE,lafayette,December,2021,2021-12-01,0.0,0.0
LAFAYETTE,lafayette,February,2018,2018-02-01,12.0,82.27
LAFAYETTE,lafayette,February,2019,2019-02-01,12.0,91.05
LAFAYETTE,lafayette,February,2020,2020-02-01,12.0,85.0
LAFAYETTE,lafayette,February,2021,2021-02-01,11.0,75.01
LAFAYETTE,lafayette,January,2018,2018-01-01,10.0,59.3
LAFAYETTE,lafayette,January,2019,2019-01-01,15.0,103.53999999999999
LAFAYETTE,lafayette,January,2020,2020-01-01,17.0,115.28
LAFAYETTE,lafayette,January,2021,2021-01-01,12.0,81.66
LAFAYETTE,lafayette,July,2018,2018-07-01,12.0,80.24
LAFAYETTE,lafayette,July,2019,2019-07-01,23.0,173.33
LAFAYETTE,lafayette,July,2020,2020-07-01,16.0,131.76999999999998
LAFAYETTE,lafayette,July,2021,2021-07-01,12.0,91.74000000000001
LAFAYETTE,lafayette,June,2018,2018-06-01,11.0,72.38999999999999
LAFAYETTE,lafayette,June,2019,2019-06-01,12.0,100.91999999999999
LAFAYETTE,lafayette,June,2020,2020-06-01,14.0,108.44
LAFAYETTE,lafayette,June,2021,2021-06-01,17.0,131.76
LAFAYETTE,lafayette,March,2018,2018-03-01,12.0,87.41
LAFAYETTE,lafayette,March,2019,2019-03-01,12.0,80.95
LAFAYETTE,lafayette,March,2020,2020-03-01,11.0,81.38
LAFAYETTE,lafayette,March,2021,2021-03-01,15.0,111.23
LAFAYETTE,lafayette,May,2018,2018-05-01,15.0,105.50999999999999
LAFAYETTE,lafayette,May,2019,2019-05-01,6.0,48.15
LAFAYETTE,lafayette,May,2020,2020-05-01,11.0,87.08
LAFAYETTE,lafayette,May,2021,2021-05-01,13.0,100.56
LAFAYETTE,lafayette,November,2018,2018-11-01,12.0,90.62
LAFAYETTE,lafayette,November,2019,2019-11-01,12.0,79.04
LAFAYETTE,lafayette,November,2020,2020-11-01,13.0,101.81
LAFAYETTE,lafayette,November,2021,2021-11-01,0.0,0.0
LAFAYETTE,lafayette,October,2018,2018-10-01,15.0,100.85000000000001
LAFAYETTE,lafayette,October,2019,2019-10-01,14.0,95.19
LAFAYETTE,lafayette,October,2020,2020-10-01,12.0,96.03999999999999
LAFAYETTE,lafayette,October,2021,2021-10-01,0.0,0.0
LAFAYETTE,lafayette,September,2018,2018-09-01,12.0,82.49000000000001
LAFAYETTE,lafayette,September,2019,2019-09-01,12.0,82.89
LAFAYETTE,lafayette,September,2020,2020-09-01,16.0,131.55
LAFAYETTE,lafayette,September,2021,2021-09-01,20.0,158.07
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,April,2018,2018-04-01,4.0,28.17
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,April,2019,2019-04-01,7.0,52.89
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,April,2020,2020-04-01,10.0,79.23
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,April,2021,2021-04-01,2.0,16.35
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,August,2018,2018-08-01,8.0,64.16
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,August,2019,2019-08-01,9.0,60.660000000000004
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,August,2020,2020-08-01,8.0,51.76
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,August,2021,2021-08-01,7.0,51.559999999999995
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,December,2018,2018-12-01,7.0,46.45
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,December,2019,2019-12-01,7.0,55.010000000000005
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,December,2020,2020-12-01,11.0,77.8
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,December,2021,2021-12-01,0.0,0.0
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,February,2018,2018-02-01,3.0,29.119999999999997
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,February,2019,2019-02-01,5.0,36.88
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,February,2020,2020-02-01,8.0,55.57
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,February,2021,2021-02-01,6.0,40.3
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,January,2018,2018-01-01,5.0,33.550000000000004
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,January,2019,2019-01-01,7.0,51.150000000000006
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,January,2020,2020-01-01,10.0,63.29
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,January,2021,2021-01-01,7.0,49.72
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,July,2018,2018-07-01,7.0,50.31
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,July,2019,2019-07-01,7.0,53.96
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,July,2020,2020-07-01,10.0,78.0
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,July,2021,2021-07-01,8.0,56.51999999999999
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,June,2018,2018-06-01,6.0,40.55
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,June,2019,2019-06-01,5.0,36.01
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,June,2020,2020-06-01,8.0,64.13
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,June,2021,2021-06-01,10.0,79.58
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,March,2018,2018-03-01,5.0,38.370000000000005
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,March,2019,2019-03-01,6.0,38.91
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,March,2020,2020-03-01,8.0,58.6
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,March,2021,2021-03-01,8.0,62.03
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,May,2018,2018-05-01,8.0,58.33
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,May,2019,2019-05-01,7.0,48.11
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,May,2020,2020-05-01,8.0,62.269999999999996
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,May,2021,2021-05-01,8.0,60.739999999999995
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,November,2018,2018-11-01,6.0,51.239999999999995
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,November,2019,2019-11-01,8.0,52.61000000000001
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,November,2020,2020-11-01,6.0,43.61
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,November,2021,2021-11-01,0.0,0.0
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,October,2018,2018-10-01,5.0,37.62
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,October,2019,2019-10-01,10.0,65.44
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,October,2020,2020-10-01,7.0,51.67
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,October,2021,2021-10-01,0.0,0.0
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,September,2018,2018-09-01,3.0,20.46
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,September,2019,2019-09-01,7.0,48.43
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,September,2020,2020-09-01,8.0,65.57
LANGSTON HUGHES APARTMENTS,langstonhughesapartments,September,2021,2021-09-01,10.0,66.53
LATIMER GARDENS,latimergardens,April,2018,2018-04-01,5.0,47.629999999999995
LATIMER GARDENS,latimergardens,April,2019,2019-04-01,1.0,9.09
LATIMER GARDENS,latimergardens,April,2020,2020-04-01,7.0,58.269999999999996
LATIMER GARDENS,latimergardens,April,2021,2021-04-01,7.0,63.690000000000005
LATIMER GARDENS,latimergardens,August,2018,2018-08-01,2.0,16.68
LATIMER GARDENS,latimergardens,August,2019,2019-08-01,3.0,25.299999999999997
LATIMER GARDENS,latimergardens,August,2020,2020-08-01,7.0,65.65
LATIMER GARDENS,latimergardens,August,2021,2021-08-01,8.0,75.92999999999999
LATIMER GARDENS,latimergardens,December,2018,2018-12-01,6.0,51.85999999999999
LATIMER GARDENS,latimergardens,December,2019,2019-12-01,5.0,41.86
LATIMER GARDENS,latimergardens,December,2020,2020-12-01,10.0,89.39
LATIMER GARDENS,latimergardens,December,2021,2021-12-01,0.0,0.0
LATIMER GARDENS,latimergardens,February,2018,2018-02-01,3.0,26.259999999999998
LATIMER GARDENS,latimergardens,February,2019,2019-02-01,2.0,14.76
LATIMER GARDENS,latimergardens,February,2020,2020-02-01,6.0,48.68000000000001
LATIMER GARDENS,latimergardens,February,2021,2021-02-01,8.0,68.64
LATIMER GARDENS,latimergardens,January,2018,2018-01-01,2.0,19.1
LATIMER GARDENS,latimergardens,January,2019,2019-01-01,5.0,41.81
LATIMER GARDENS,latimergardens,January,2020,2020-01-01,5.0,39.08
LATIMER GARDENS,latimergardens,January,2021,2021-01-01,10.0,73.44
LATIMER GARDENS,latimergardens,July,2018,2018-07-01,2.0,21.71
LATIMER GARDENS,latimergardens,July,2019,2019-07-01,6.0,51.730000000000004
LATIMER GARDENS,latimergardens,July,2020,2020-07-01,9.0,89.74
LATIMER GARDENS,latimergardens,July,2021,2021-07-01,8.0,75.93
LATIMER GARDENS,latimergardens,June,2018,2018-06-01,3.0,26.660000000000004
LATIMER GARDENS,latimergardens,June,2019,2019-06-01,5.0,44.449999999999996
LATIMER GARDENS,latimergardens,June,2020,2020-06-01,5.0,52.53
LATIMER GARDENS,latimergardens,June,2021,2021-06-01,9.0,90.47
LATIMER GARDENS,latimergardens,March,2018,2018-03-01,4.0,35.699999999999996
LATIMER GARDENS,latimergardens,March,2019,2019-03-01,5.0,38.26
LATIMER GARDENS,latimergardens,March,2020,2020-03-01,6.0,52.050000000000004
LATIMER GARDENS,latimergardens,March,2021,2021-03-01,10.0,87.53999999999999
LATIMER GARDENS,latimergardens,May,2018,2018-05-01,5.0,50.98
LATIMER GARDENS,latimergardens,May,2019,2019-05-01,4.0,36.74
LATIMER GARDENS,latimergardens,May,2020,2020-05-01,6.0,52.86
LATIMER GARDENS,latimergardens,May,2021,2021-05-01,8.0,72.62
LATIMER GARDENS,latimergardens,November,2018,2018-11-01,5.0,43.79
LATIMER GARDENS,latimergardens,November,2019,2019-11-01,5.0,41.85
LATIMER GARDENS,latimergardens,November,2020,2020-11-01,8.0,74.46
